"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","cor.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","cor.valid_mean"
166,0.8,0.4,0.75,0,0.002,2,0.1,"relu",0.6,0.2,0.671755049801579,-29.3161846249858,0.086651643160617,1.34075820008612,0.218446617458397,0.573608334494103,-8.1628719704506,-0.01355784848487,1.12651659156072,0.0924164513857897
59,1,0.2,0.75,0.5,0.002,2,0.2,"relu",0,0.2,0.648069366192604,-30.5627444175454,0.0597350291323824,1.18869625554481,0.187508945110579,0.573569467811388,-8.16270396416168,0.00690954840015155,1.08888781774724,0.0998547205405278
840,0.6,0.6,1,0,0.002,2,0.1,"relu",1,0.7,0.677531725381361,-29.1661276932465,0.0938103922773219,1.36357719373589,0.226705879790103,0.573400794819968,-8.1121499138161,-0.00659501079591412,1.1404047688092,0.0971301605189675
220,0.2,0.2,0.75,0.5,0.002,2,0.2,"relu",0.7,0.9,0.665222467051436,-29.7128531845639,0.075133660704178,1.25064949338923,0.210598341418598,0.573284465140642,-8.08959483476634,0.00407265037157777,1.0978372666976,0.0953206314979717
621,0.2,0.6,0.5,0.75,0.002,2,0.1,"relu",0.4,0.5,0.697204157837862,-28.7784273133729,0.110345907087706,1.40806088914149,0.255667563080459,0.573109889251628,-8.07830394118703,-0.00641059608829171,1.16351312583555,0.100758671446284
470,0.2,0.6,1,0,0.002,1,0.1,"relu",0,0.5,0.667488558930897,-29.7645285785612,0.0797513919584361,1.27529969260939,0.213772023150904,0.573101907580923,-8.13433404246681,-0.00301575326031894,1.11151547320033,0.0903962375118174
953,0.2,1,0.25,0.5,0.002,1,0.1,"relu",0.6,0.4,0.711429700361657,-28.4760659975121,0.124718308123367,1.48512105971582,0.275310353006487,0.572979382066152,-8.1635052702468,-0.0178931915770122,1.1501658159452,0.0984317440049719
748,1,0.6,1,0,0.002,1,0.1,"relu",0,0,0.657770442185656,-29.8520721585989,0.0760164218721555,1.29024952851307,0.203220841864585,0.57294691782293,-8.11798188330519,-0.00767837350602896,1.14500627011546,0.0978134775257323
364,0.6,0.2,0.75,0.75,0.002,1,0.2,"relu",0.3,0.2,0.675619294333297,-29.3558398701859,0.0865958392017423,1.31240816901447,0.227425241528884,0.572887735971266,-8.18891388001435,-0.011544520037032,1.12926246614391,0.0908336329602669
429,1,0.6,0.75,0.25,0.002,2,0.1,"relu",0.3,0.8,0.679800632706131,-29.2582043090594,0.0937637624173429,1.34730541001951,0.230686534744608,0.572872275711311,-8.0688880196953,0.00271237922378112,1.12387729244403,0.0931217601423651
640,0.8,1,0.75,0.25,0.002,1,0.2,"relu",1,1,0.682315563062691,-29.4450140132323,0.0890274788733399,1.30185127170833,0.235263054988186,0.572860817081941,-8.08238766146104,0.00447606726803271,1.11012730229729,0.100878198700545
597,0,0.2,0.5,0.5,0.002,2,0.2,"relu",0.2,0.6,0.649364563228463,-29.9764857594721,0.060492181063841,1.20876404226509,0.192822629467735,0.57280650853195,-8.05738069733517,0.00291046123335639,1.08479903775149,0.0914042129084573
275,1,0,1,1,0.002,2,0.2,"relu",0.2,0.7,0.673419270171046,-29.5683954876511,0.0781932415665694,1.26817344125383,0.223479432410181,0.572759468415788,-8.05343191950208,0.00224903652613735,1.1121430561293,0.0970181235052302
485,0,0.4,0.75,0.75,0.002,2,0.1,"relu",0,0.1,0.660311697859467,-29.858008252442,0.0713370317126485,1.23986894831973,0.206758828613529,0.572663332269785,-8.07498237367032,0.00666846276576091,1.08975118402958,0.0954270713596949
838,0.4,0.2,0.75,0.5,0.002,1,0.1,"relu",0.5,0.7,0.692694143371164,-28.9048614331821,0.109420580039168,1.42086922066306,0.250219465219176,0.572585451218115,-8.07408228939236,-0.000676958384050737,1.14645570639129,0.098483467657713
147,0.2,0.8,0.75,0.5,0.002,1,0.1,"relu",0.6,0.8,0.695685823247909,-28.7404238681265,0.115324938707259,1.47113651072169,0.255102699686027,0.572364089696311,-8.21171697832765,-0.0216724434335898,1.17856351267546,0.0943327261404985
482,0.8,0,0,0.5,0.002,1,0.2,"relu",0.8,0.5,0.700570187807857,-28.6930692714769,0.115581280144237,1.55507124130654,0.255566553033665,0.57233008088433,-8.47390751981548,-0.0890754965324514,1.20982444307305,0.0922186515932268
286,0.2,0.2,0.75,0.75,0.002,2,0.1,"relu",0.8,0,0.693442255088992,-28.8503036431136,0.107993739875562,1.4043509985376,0.25106358381268,0.572096822281045,-8.06608308355719,-0.00419651933617354,1.15431123198379,0.100151030122604
427,0.8,0.4,0.5,0.25,0.002,1,0.1,"relu",0.5,0.5,0.70729323807155,-28.5591919452889,0.121804080070321,1.47274631546448,0.266332109075742,0.571966011211151,-8.1502184283502,-0.0183340174907914,1.15337808654913,0.0971940384910902
652,0.6,0,0,0.75,0.002,1,0.2,"relu",1,0.6,0.688456095219682,-29.0452968966869,0.102531251473537,1.49461236502693,0.239426048533279,0.571947567627315,-8.33146124853989,-0.0599106002628243,1.20446429057907,0.0920096213303231
602,0.8,0.2,0.25,1,0.002,2,0.1,"relu",0.9,1,0.712541495667176,-28.45227634795,0.125248154461638,1.46822118762397,0.274570808928346,0.571946189015001,-8.16286613756332,-0.0270322384230397,1.13384231557386,0.0956269842142062
578,1,1,0.25,0.5,0.002,2,0.2,"relu",0.4,0.8,0.676508008703786,-29.5641868262371,0.0804439459420948,1.25972911930518,0.226185190602081,0.571939301212223,-8.04428965814993,0.0028026535532498,1.10394385352572,0.0941537135460452
802,0.6,0,0.75,0,0.002,2,0.2,"relu",0.5,0.4,0.643130866446743,-30.1245606218018,0.0552760788217765,1.18969295269711,0.183526089275117,0.571838280259906,-8.08904345453001,-0.00047810512708295,1.08868954440477,0.0965269630147633
331,0.4,0,0.75,0.25,0.002,2,0.2,"relu",0.1,1,0.657394497667627,-29.9335365564921,0.0658350853050368,1.2143553711257,0.201304976294815,0.571714396790023,-8.0447224498372,0.0082024668085923,1.08530343517057,0.0878353969709172
626,0.6,0.2,0.75,0.25,0.002,1,0.1,"relu",1,0,0.700016580063483,-28.6931857689075,0.116059337195755,1.47359856180004,0.258234102840938,0.571655523767711,-8.19217919332112,-0.0211578963021928,1.18938879702547,0.0962770073032065
852,1,0,0.25,0.75,0.002,2,0.1,"relu",0.7,0.6,0.716803677043122,-28.2761912633614,0.132930613560217,1.496492278349,0.281590062367894,0.571595910981189,-8.10075771395404,-0.0136888022974494,1.15267194616576,0.0946470024653838
249,0,1,1,0.75,0.002,1,0.2,"relu",0,0.1,0.666848942927086,-29.8662391528274,0.0775474614751377,1.25422723772582,0.212679878388107,0.571545263583939,-8.09603257791262,-0.000123067552412545,1.1003709229026,0.0919782300254432
807,0.6,0.6,0.25,0.75,0.002,1,0.2,"relu",0.6,0.1,0.692442720236382,-29.0995003147351,0.10030791762045,1.37182032627858,0.248818505442335,0.571543339615658,-8.13775788080602,-0.00832953973450653,1.11573971755591,0.0889809768412362
444,0,0.2,0.25,1,0.002,2,0.2,"relu",0.1,0.3,0.696618425950721,-28.9524008533177,0.10541505168689,1.36805206086234,0.252255216273851,0.571479290952276,-8.06450093981259,-0.00252775348011643,1.12666481207487,0.0944988049576611
988,0.6,0,0,1,0.002,2,0.1,"relu",0.3,0.9,0.71194541971342,-28.3494657505645,0.131835987513231,1.62932415963314,0.272600408433418,0.571317540229223,-8.48279618425546,-0.101578723187495,1.21878644545024,0.0922207477173775
614,0.2,0,0,0,0.002,1,0.2,"relu",0.9,0.3,0.690734344670903,-28.8815780540139,0.107214089632181,1.51067392969933,0.242485030305968,0.571291872807129,-8.35513677779432,-0.0680180675858194,1.19859965080488,0.0925861449124498
89,0.8,0.4,0.25,1,0.002,2,0.1,"relu",0.4,0.2,0.702789980199331,-28.7064616310578,0.117070103654491,1.43580619108945,0.261687491297253,0.571286150265035,-8.18300095871417,-0.0163585860049286,1.14761344390856,0.0931444230627158
561,0.2,0.2,0,0,0.002,1,0.2,"relu",0.5,0.1,0.689606427445027,-29.0844174609803,0.102729940472019,1.47069960543824,0.242268361019133,0.571251508571116,-8.3411181798011,-0.0667840569765445,1.16625411445588,0.0914748022335808
502,0.4,0,0.75,0.5,0.002,1,0.1,"relu",0.4,0.4,0.69953713696078,-28.7017040688684,0.115177439489886,1.43812212727822,0.259588953097179,0.57123876679412,-8.06571495026727,-0.00362884872854054,1.15402225455568,0.09739823074499
935,0,1,1,0.25,0.002,2,0.2,"relu",0.5,0.2,0.669072667762588,-29.6024525209579,0.0761428694815445,1.25158034639299,0.216552296597282,0.571199078067766,-8.06150602978053,0.00339388881858772,1.10300600286417,0.0947067699070542
164,0.6,0.6,0.75,0.25,0.002,1,0.1,"relu",0.6,0.8,0.684749677732337,-29.0235589707952,0.0988347532107759,1.39994994292769,0.238621991860444,0.571057897122675,-8.1297460013493,-0.0118560074885454,1.14265523247284,0.0959810968256016
808,1,0.6,0.25,0.75,0.002,1,0.2,"relu",1,0,0.694345366245775,-29.0575290168754,0.105725900586643,1.37888671143838,0.251331851778106,0.571016972463056,-8.14204697869467,-0.0203128979752753,1.12350495008708,0.0899648198309
780,0,1,1,0.5,0.002,1,0.2,"relu",0.8,0.8,0.673693407029281,-29.2689963628967,0.0907870397995274,1.34993716041787,0.224128055173144,0.570972206154368,-8.11102334690715,-0.00236618975982643,1.10876652430239,0.0886238371413632
422,1,0.6,0.25,0.75,0.002,2,0.1,"relu",0,0,0.680801488351293,-29.4681421851752,0.0947309141582274,1.32964559108301,0.236134622307107,0.570827452194961,-8.05948700646162,0.00249791055040141,1.11819614060625,0.0923069910592463
728,0.4,0.4,0.5,0.75,0.002,1,0.2,"relu",0.5,0.2,0.665273914418478,-29.6391842405516,0.0754460205751534,1.28894880649697,0.21477948166248,0.570825774806606,-8.18080897289021,-0.0091930369202079,1.10223275793631,0.0936810944615163
73,0.4,0,0.5,0.75,0.002,2,0.2,"relu",0.2,0.9,0.676119769727107,-29.5638659289076,0.0799972208384621,1.26795063244265,0.227607854759753,0.570818014554786,-8.07495097299197,0.00415557878822051,1.08777057908218,0.0923652309610173
833,0.6,1,0.75,0.25,0.002,1,0.1,"relu",0.7,0,0.699739842300674,-28.6966627586285,0.117146517681701,1.43843214404474,0.260871910854915,0.570746746754247,-8.06032587751422,-0.00405442708395696,1.1426824329392,0.0960011782914272
8,0.4,0.8,0,0,0.002,1,0.2,"relu",0.5,0.4,0.687936421792757,-29.0133202785274,0.103261377688946,1.52036168151445,0.240367462941943,0.570648919208431,-8.39540256532013,-0.0747970340639236,1.19396294337712,0.090300922192991
826,0.8,0,0.75,0.25,0.002,2,0.1,"relu",0.1,0.9,0.666700559440532,-29.4593883013795,0.0822847760080302,1.31761095010655,0.214040386595096,0.570397642556303,-8.14538424843915,-0.0173327161560376,1.14252580010709,0.0935139792551919
616,0.8,0.6,1,0.75,0.002,1,0.2,"relu",0.7,0.5,0.672793422635472,-29.4440867436691,0.0835444235244592,1.30685856945568,0.222362563695205,0.570387294204454,-8.16242350955251,-0.0104105873996084,1.11723511683823,0.093048362740285
742,0.6,0.8,1,0,0.002,1,0.1,"relu",0.3,0.3,0.675960816041131,-29.2868441133367,0.0891095569590722,1.35130254652484,0.227543190907323,0.570357611236737,-8.18835702851873,-0.0194686007574561,1.12544454753106,0.0905950793887146
890,0.2,0.8,0,0.75,0.002,1,0.2,"relu",0.6,1,0.68900958726085,-29.0628043219786,0.104991424622229,1.48286591699589,0.241920324604262,0.570294600797497,-8.40070961928515,-0.0704808980083482,1.19134319944929,0.0910892662042245
292,0.8,0.2,0.25,1,0.002,2,0.2,"relu",0,0.1,0.691284479589644,-29.8221621637538,0.0930035537872706,1.28570698165883,0.245035886566024,0.570275124945499,-8.13492872289431,0.00657903280845605,1.09793499875274,0.092983406826988
408,0.8,1,1,0,0.002,1,0.2,"relu",0.6,0.7,0.676136263153364,-29.4381848795407,0.0875605614589191,1.31469783392334,0.225711959618678,0.570226207372603,-8.05618846900208,0.00617873383407374,1.1204941956027,0.0909267737282763
262,0.4,0.8,0.5,0,0.002,2,0.2,"relu",0.1,0,0.647875746315916,-29.9645286384393,0.0604100613341038,1.20972592298548,0.190045575005368,0.57022133985562,-8.07826777756582,0.00478049573101629,1.09129848595774,0.0911563178919618
296,0.6,0.2,1,0,0.002,1,0.2,"relu",0.5,0.5,0.671519744675791,-29.4108544828828,0.084229855878311,1.32431794932095,0.219918252820554,0.56994053360895,-8.07428995934085,0.00165713754137172,1.12668556173754,0.0948921020466724
140,0,1,0.75,0,0.002,2,0.1,"relu",0.5,0.8,0.674265028837434,-29.3650457991419,0.0864330212737166,1.30737674207065,0.224041554577916,0.569904001716978,-8.07984547607464,-0.00667224519174736,1.1244275112224,0.0931677039091561
858,0.2,1,0.75,0.75,0.002,2,0.2,"relu",0.5,0.5,0.661516473610946,-29.723113174814,0.0701950529177936,1.24083316498979,0.20742045945558,0.569857862578193,-8.00962051045807,0.00889760067133005,1.09294966144283,0.0987051397088488
68,0.2,0.4,0.75,0.25,0.002,2,0.2,"relu",0.8,0.3,0.652508091312485,-29.8484981340959,0.065912960756445,1.23153891827213,0.198156268858439,0.569857617717878,-8.07162312727671,0.00272192847923802,1.0978722603228,0.0886334956465924
717,0.4,0.8,0.25,1,0.002,2,0.2,"relu",0.8,1,0.701826102910588,-28.8828148417229,0.108727561223274,1.38450570996147,0.258732680174848,0.569696404853036,-8.13350674314562,-0.0107378393523755,1.12191072014035,0.0891789684097564
736,0.2,0.6,1,0.75,0.002,1,0.2,"relu",1,1,0.656453614777089,-29.917274349243,0.0668511283336295,1.24929100281071,0.200245652820004,0.569687249829655,-8.07754102268639,-0.000398972960970242,1.11350040738662,0.0913233487055217
305,0.6,0.8,0.75,0.5,0.002,2,0.1,"relu",0.7,1,0.684701264835485,-29.0004774557317,0.101131589541526,1.3851406978491,0.239378412231062,0.569666379333021,-8.08297001596309,0.000258743155300059,1.12379223158622,0.0994327735441803
498,1,0.2,1,0.5,0.002,1,0.2,"relu",0.2,0.1,0.662877813637064,-29.6974301971723,0.0735447328230336,1.26667449092387,0.208219506058617,0.569298022696824,-8.12112364656358,-0.00371841317105296,1.09748917586145,0.0847197461388661
815,1,0.6,1,0,0.002,2,0.1,"relu",0.4,0.8,0.677883307366521,-29.2412188726794,0.0919961232454253,1.34456467095197,0.229161783021709,0.569248001375716,-8.13237933164761,-0.00553448585688549,1.13271114199429,0.0874375675953131
459,0.8,0.4,0.75,1,0.002,2,0.2,"relu",0.5,0.8,0.685503831189754,-29.3739889732867,0.0878908993666825,1.2948073427632,0.238374433312006,0.569182668651981,-8.06706207388459,0.00206085358620045,1.08198666634036,0.087165664475594
484,0.4,1,0.75,0.5,0.002,1,0.2,"relu",0.6,0.4,0.663232354339256,-29.7328307625429,0.0722201889677164,1.25841322884405,0.209547289046726,0.568748441513944,-8.10463730249823,-0.0014324356452693,1.10738052036804,0.0910779196747488
215,0.6,0.8,0.5,0,0.002,1,0.2,"relu",1,0.3,0.662753830592472,-29.7249712504769,0.0753582009773286,1.27319828158975,0.206580836159034,0.568687946927585,-8.10645120134947,0.00110292512063959,1.10421705739366,0.0912024725878781
744,0.6,0.2,0.5,0.5,0.002,1,0.2,"relu",0.1,0.7,0.674798215171624,-29.408902786325,0.0865428599838945,1.31502150062045,0.224684213144472,0.56868530346849,-8.15759122860322,-0.0115802646010386,1.11704189083636,0.085400658324549
933,1,1,0.25,0,0.002,2,0.1,"relu",0.8,0.1,0.674992525974279,-29.2682762177004,0.0887447741250356,1.32997555434073,0.22542684229261,0.568531007636989,-8.07528227669635,-0.0039828300820557,1.11915347749316,0.0920682910174067
279,0.6,0.2,1,0.5,0.002,2,0.2,"relu",0.6,0.3,0.643524032788338,-30.125431041622,0.0547284352795773,1.18881366223776,0.182444476530241,0.568498929744294,-8.10411313818073,0.00118909946222288,1.08138650249199,0.088299862450612
188,0.6,0.4,1,0.25,0.002,1,0.1,"relu",0.5,0.8,0.668949373541682,-29.408693852606,0.0853192556582721,1.34385195093256,0.218803486339939,0.56838605078231,-8.17062789706506,-0.0141293641673613,1.14607463682694,0.0914183877487257
538,0.4,0.4,0.25,0,0.002,1,0.1,"relu",0,0.4,0.690082625491199,-29.1982665066655,0.105910188714452,1.37682018435902,0.247548949761136,0.568205973297515,-8.19629683264379,-0.00719759185511667,1.11887016662896,0.0875188079194185
528,0.8,0.2,0,0.25,0.002,1,0.2,"relu",0.4,0.2,0.684283067708934,-29.059992553965,0.101258822857319,1.48565201270255,0.23597091282817,0.568077703390888,-8.29568702919787,-0.0527520636926905,1.18346612252845,0.0868138303726695
555,0,1,0.25,0.25,0.002,2,0.2,"relu",0.9,1,0.656482582838611,-29.8326067661627,0.0655877607239337,1.21658973888035,0.2019405218341,0.568035725026523,-8.1201948036136,-0.0059335875725419,1.08836188964841,0.0850019940581851
272,1,0.2,0.5,0.5,0.002,1,0.2,"relu",0.7,0.4,0.665369683426855,-29.7628603495591,0.0725005897628435,1.24989260204714,0.213317447234773,0.567997970671164,-8.07897588632705,0.0014576901767116,1.08635530577604,0.089259747747786
407,0.4,0.4,1,0.75,0.002,1,0.2,"relu",0.6,0.1,0.684449782487652,-29.3313030391876,0.0926002880496315,1.33945610621525,0.239811682811118,0.56785995257114,-8.12404114460861,-0.00629757552714406,1.1164125221851,0.0884510312048436
23,0.6,0.2,1,0.5,0.002,2,0.1,"relu",0.7,0,0.682055072776244,-29.070917872463,0.0983945237353864,1.36635130956569,0.23253150578196,0.56781028163205,-8.07271947040643,-0.00206925302734907,1.11639244747378,0.0872204066795522
274,0.8,1,0.5,0.25,0.002,2,0.2,"relu",1,0.8,0.649552993811133,-29.8742342201648,0.0633626200814909,1.23180898543563,0.192282958945956,0.567715168082461,-8.04657217725215,0.0064379575006611,1.10460500709345,0.0907989003981928
431,0.4,1,0.5,0,0.002,2,0.1,"relu",0.8,0.3,0.677159443113537,-29.2244006038418,0.0913947390880688,1.33493038817548,0.22705416169236,0.567686768315744,-8.07976461133514,-0.00326374884028667,1.1075096303957,0.0887227287180056
173,0.8,0.4,0,0.5,0.002,2,0.2,"relu",0.1,0.1,0.682307751586615,-29.1615385125442,0.0961204961383118,1.4615238723526,0.229771879975885,0.567662321236018,-8.32481558836852,-0.0597455890769986,1.16172169093668,0.0884879348244322
415,1,0.6,0.75,0,0.002,1,0.2,"relu",0.3,0,0.675875930926112,-29.4182453697159,0.0878274287972328,1.30667702507954,0.22651187122677,0.56765101941391,-8.12573943655296,-0.00392340441942055,1.10945387363089,0.0860959547867787
839,0.2,0.2,0.25,0,0.002,2,0.1,"relu",0.2,0.8,0.67584896706611,-29.300959930131,0.088284562967368,1.32240550944931,0.2254175246805,0.567559390846414,-8.0700100591345,-0.00255384988850161,1.11008817737468,0.0924247638764875
952,0.2,0.4,0.5,0.5,0.002,2,0.1,"relu",0.9,0.7,0.681831237513771,-29.0223329670363,0.100326639050264,1.38440503432888,0.232911174537121,0.567546890614585,-8.09187359549272,-0.00486949273395924,1.17459512491342,0.0949026585578081
639,1,0,1,0.5,0.002,2,0.2,"relu",0.1,0.4,0.661918861385021,-29.7043325110598,0.0705279976628608,1.24513716673933,0.209430628690544,0.567546615149618,-8.0694374329078,0.00346048361877232,1.08819724749961,0.0813877484978135
337,0,0.8,0.5,0.25,0.002,2,0.2,"relu",1,0.6,0.662946605166072,-29.7457354879266,0.0710641970787897,1.24356378682914,0.20856357233759,0.567451040168353,-8.09128994249029,0.0026486825720049,1.07628118370878,0.0894231344918927
351,0.8,0.6,0.5,0.75,0.002,1,0.2,"relu",0.6,0.2,0.690015668976606,-29.1252160378654,0.0968359411980174,1.33768175285055,0.246019627257711,0.567429667213753,-8.04113512399057,0.00478489804255479,1.10399495337841,0.0855532272252192
94,0.4,1,1,0.5,0.002,2,0.1,"relu",0.2,0.5,0.674619652003723,-29.2633663410491,0.0896216672607337,1.33953022642879,0.223089432821079,0.56728224707964,-8.1779511612775,-0.0186296577004611,1.12302960192261,0.0852604221213174
